Name,Description,Price,Image URL,Product URL
"Kofi soffbord
Oak-ribbed glass, 50 cm","Kofi soffbord från HAY är formgivet av Martin Solem och kombinerar en träram med glastopp. De rena proportionerna och distinkta linjerna skapar en tidlös estetik. Bordet finns med olika vattenbaserade ytbehandlingar och glastoppen erbjuds i klart, ribbat, gråtonat eller blåtonat glas. Med olika valmöjligheter passar Kofi i flera olika inredningsstilar och hem.",8 000 kr,https://www.nordicnest.se/assets/blobs/hay-kofi-soffbord-oak-ribbed-glass-50-cm/Kofi-soffbord-ek-ribbat-140-af386c8ea1.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hay/kofi-soffbord/?variantId=535459-01
"Androgyne sidobord Ø50 cm valnötsbas
Valnöt-bordsskiva",Androgyne sidobord Ø50 cm mörkbetsad ek från Audo Copenhagen är ett runt litet bord som kombinerar två klassiska former för att skapa en vacker kontrast. Den runda bordsskivan står placerad på den rektangulära valnötsbasen vilket skapar ett spännande möte mellan mjuka och hårda linjer. Det inre tomrummet mellan bordsbenen bildar en vacker silhuett. Sidobordet blir perfekt till bredvid soffan eller din favoritfåtölj.,8 336 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-androgyne-sidobord-50-cm-valnotsbas-valnot-bordsskiva/506090-01_1_ProductImageMain-1f7768e1b0.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/androgyne-sidobord-o50-cm-valnotsbas/?variantId=506090-01
"Rotate SC73 serveringsvagn ivory
Ivory","Rotate SC73 serveringsvagn ivory från &Tradition är formgiven av design studion Space Copenhagen och tillverkad av stål med praktiska små hjul. Vagnen är framtagen för att passa till flera ändamål. Använd som nattduksbord, kontorsvagn eller varför inte till sidobord i vardagsrummet.",3 576 kr,https://www.nordicnest.se/assets/blobs/tradition-rotate-sc73-serveringsvagn-ivory-ivory/570106-01_1_ProductImageMain-fd1e2c584c.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/rotate-sc73-serveringsvagn-ivory/?variantId=570106-01
"Loop Stand matbord
White laminate-white, 200 cm","Loop Stand matbord från HAY, designat av Leif Jørgensen, är ett stilfullt bord med distinkta ben som lätt kan monteras på skivan. För skivor över 200 cm rekommenderas Loop Stand Support för stabilitet och hållbarhet över tid.",8 648 kr,"https://www.nordicnest.se/assets/blobs/hay-loop-stand-matbord-white-laminate-white-200-cm/1015032119000_Loop-Stand-Table_L200xW92,5xH74_white-e98463fe6b.jpeg?preset=medium&dpr=2",https://www.nordicnest.se/varumarken/hay/loop-stand-matbord/?variantId=557174-01
"Feve skrivbord 60x117 cm
Walnut","Feve skrivbord 60x117 cm från danska Ferm Living är tillverkad i oljad valnöt med en nätt form som påminner om en böna. Det lilla bordet kan exempelvis användas som sminkbord, skrivbord eller sidobord.",11 570 kr,https://www.nordicnest.se/assets/blobs/ferm-living-feve-skrivbord-60x117-cm-walnut/507282-01_1_ProductImageMain-e1099d04fc.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/feve-skrivbord-60x117-cm/?variantId=507282-01
"Dash sängbord
Mushroom 137, inkl. upphäng","Dash är ett litet sängbord från Montana. Det lilla sängbordet är perfekt för att förvara dina nödvändigheter och monteras enkelt på väggen bredvid sängen tack vare de borrhål som finns förborrade. Det går precis lika bra att montera i hallen som en vacker hallförvaring. Sängbordet finns i alla Montanas färger och det går att få med upphänge, ben, sockel, eller hjul.",3 756 kr,https://www.nordicnest.se/assets/blobs/montana-dash-sangbord-mushroom-137-inkl-upphang/515574-01_1_ProductImageMain-2f9d3363f4.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/montana/dash-sangbord/?variantId=515574-01
"Base matbord
white, plywoodkant, 190x85cm","Base matbord från Muuto, designat av Mika Tolvanen, presenterar den tidlösa silhuetten av ett traditionellt bord, vilket uttrycks med skandinavisk enkelhet. Denna möbel erbjuder en solid grund för alla inredningsteman och är byggd för att klara regelbunden, intensiv användning. Kvalitet och detaljprecision är kärnan i dess utformning, vilket gör det till ett såväl hållbart som vackert val för hemmet.",12 495 kr,https://www.nordicnest.se/assets/blobs/muuto-base-matbord-white-plywoodkant-190x85cm/white-Plywood-190x85-ca53902545.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/base-matbord/?variantId=543489-01
"70/70 matbord 255x108 cm
White laminate-Plywood-White","70/70 matbord 255x108 cm från Muuto. Med ett unikt uttryck baserat på geometriska former är detta bord perfekt för att skapa en elegant atmosfär i ditt hem. Tillverkat av hållbart skiktlimmat trä och vilande på robusta aluminiumramar som mäter 70x70 cm, erbjuder det en harmonisk balans mellan material och design. Den generösa ytan på 255x108 cm ger gott om utrymme för familj och vänner.",23 495 kr,https://www.nordicnest.se/assets/blobs/muuto-7070-matbord-255x108-cm-white-laminate-plywood-white/70-stort-vit-18811dedaf.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/7070-matbord-255x108-cm/?variantId=554434-01
"Flip bord
Ek 160 cm","Flip från Design House Stockholm är ett multifunktionellt bord formgivet av Jesper Ståhl. Tack vare den smarta konstruktionen med 14 gångjärn så kan bordet vikas ihop till tre olika storlekar, alla med olika användningsområden. Det finns inga lösa delar som behöver plockas bort för att minska bredden på bordet utan bordsbenen viks bakom varandra, en del av bordsskivan viks uppåt medan den andra fälls ner. Flip blir på det sättet tre bord i ett: ett matbord för sex personer, ett rymligt skrivbord eller ett avskalat avlastningsbord. Den flexibla konstruktionen ger dig möjlighet att anpassa bordet efter det behov du har för tillfället och låter dig även möblera om efter humör.",10 888 kr,https://www.nordicnest.se/assets/blobs/design-house-stockholm-flip-bord-ek-160-cm/35773-02_1_ProductImageMain-6c1fb905fd.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/design-house-stockholm/flip-bord/?variantId=35773-02
"Tarn matbord 104,6x113,5 cm
Dark Stained Beech","Tarn matbord 104,6x113,5 cm från Ferm Living är tillverkat av FSC-certifierat bokträ med en oljad finish. Bordets organiska form och fasade kant, tillsammans med de fyra breda benen, skapar ett visuellt intryck. Det passar perfekt i matplatsen eller köket och bidrar till en varm och mysig atmosfär.",18 749 kr,https://www.nordicnest.se/assets/blobs/ferm-living-tarn-matbord-1046x1135-cm-dark-stained-beech/588557-01_1_ProductImageMain-3ed59f5512.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/tarn-matbord-1046x1135-cm/?variantId=588557-01
"Together Smooth Square soffbord 100x100 cm
Dark oak",Together Smooth Square soffbord 100x100 cm från Umage är ett kvadratiskt soffbord med en praktisk hylla under bordet som ger utrymme för förvaring. De rundade hörnen ger bordet en mjuk exklusivitet och ett luftigt uttryck. Benen är placerade inåt för säkerhet. Designad av Søren Ravn Christensen.,9 999 kr,https://www.nordicnest.se/assets/blobs/umage-together-smooth-square-soffbord-100x100-cm-dark-oak/594141-01_1_ProductImageMain-58bae58a8d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/umage/together-smooth-square-soffbord-100x100-cm/?variantId=594141-01
"Flower mono bord 107x114 cm
H45 cm-ek natur-krom","Flower mono bord 107x114 cm från svenska Swedese är ett lågt bord med en bordskiva i trä som formgivits som en blomma och med ett underrede i stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",13 209 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-mono-bord-107x114-cm-h45-cm-ek-natur-krom/546691-01_1_ProductImageMain-51784eb34a.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-mono-bord-107x114-cm/?variantId=546691-01
"Dash sängbord
hazelnut 146, inkl. upphäng","Dash är ett litet sängbord från Montana. Det lilla sängbordet är perfekt för att förvara dina nödvändigheter och monteras enkelt på väggen bredvid sängen tack vare de borrhål som finns förborrade. Det går precis lika bra att montera i hallen som en vacker hallförvaring. Sängbordet finns i alla Montanas färger och det går att få med upphänge, ben, sockel, eller hjul.",3 782 kr,https://www.nordicnest.se/assets/blobs/montana-dash-sangbord-hazelnut-146-inkl-upphang/montana-dash-hazelnut-1c84314425.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/montana/dash-sangbord/?variantId=517595-01
"Lyckeby soffbord Ø60x37,5 cm
Naturlackad ek","Lyckeby soffbord Ø60x37,5 cm från det svenska varumärket 1898 tillhör en serie soffbord i tre nivåer och storlekar som kombineras lika väl som de står en och en. Formspråket vädjar till en mjuk och följsam livsstil med stort fokus på uttalat nätta linjer i samspel med ett modernt bulligt uttryck.",2 577 kr,https://www.nordicnest.se/assets/blobs/1898-lyckeby-soffbord-60x375-cm-naturlackad-ek/594118-01_1_ProductImageMain-665606391b.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/1898/lyckeby-soffbord-o60x375-cm/?variantId=594118-01
"Ekåsen matbord 90x180 cm
Laquered oak",,19 791 kr,https://www.nordicnest.se/assets/blobs/1898-ekasen-matbord-90x180-cm-laquered-oak/614511-01_1_ProductImageMain-2816a94e5b.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/1898/ekasen-matbord/?variantId=614511-01
"Vidja sängbord
Sand","Vidja sängbord från svenska 1898 är ett nattduksbord på ben som fått sitt namn för dess mjuka och runda former, så som formgivningen på lådan. Kombinera gärna sängbordet med Vidja-seriens andra förvaringsmöbler för en fin helhet.",6 219 kr,https://www.nordicnest.se/assets/blobs/1898-vidja-sangbord-sand/513292-01_1_ProductImageMain-eb19bbc325.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/1898/vidja-sangbord/?variantId=513292-01
"Miss Tailor matbord
björk ljus mattlack, 130x82 cm","Miss Tailor matbord från Stolab är en del av Jonas Lindvalls serie och blir ett vackert inslag i hemmet. Med svarvade ben och en rejäl skiva av massivt trä har bordet mjuka, avrundade kanter. Tillgängligt i flera storlekar och former, det erbjuder variation för alla typer av mat- och mötesstunder.",12 950 kr,https://www.nordicnest.se/assets/blobs/stolab-miss-tailor-matbord-bjork-ljus-mattlack-130x82-cm/530109-01_1_ProductImageMain-41962e8e9e.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/miss-tailor-matbord/?variantId=530109-01
"Lager serveringsvagn
Aluminium","Lager serveringsvagn från Ferm Living är tillverkad i robust aluminium. Inspirerad av den råa, industriella estetiken i brutalism, erbjuder denna skulpturala vagn vacker och praktisk. Använd den som en elegant barvagn, sidobord eller förvaringslösning. Dess geometriska design och hjul för enkel förflyttning ger ett unikt uttryck från alla vinklar.",5 857 kr,https://www.nordicnest.se/assets/blobs/ferm-living-lager-serveringsvagn-aluminium/588609-01_1_ProductImageMain-0e77f80cc8.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/lager-serveringsvagn/?variantId=588609-01
"Passage soffbord Ø70 cm
Ek",Passage soffbord från danska Audo Copenhagen är ett runt bord i FSC-certifierad massivt trä. Soffbordet har ett avslappnat formspråk med tilltalande geometriska former. De mjuka formerna ger Passage en fin ett behagligt intryck och en fin silhuett. Det runda soffbordet passar i både större och något mindre utrymmen som exempelvis i vardagsrummet framför din soffa eller intill ett par fåtöljer.,6 719 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-passage-soffbord-70-cm-ek/501415-01_1_ProductImageMain-fa5ef5532d.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/passage-soffbord-o70-1/?variantId=501415-01
"Aria soffbord högt 46 cm
Ek",Aria soffbord högt 46 cm från svenska Design House Stockholm är ett runt soffbord i massiv ek med en bordsskiva som förstärkts med lackerade metallplattor. Kombinera gärna bordet med den lägre varianten för en fin helhet.,3 992 kr,https://www.nordicnest.se/assets/blobs/design-house-stockholm-aria-soffbord-hogt-46-cm-ek/512326-01_1_ProductImageMain-2c9449e432.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/design-house-stockholm/aria-soffbord-hogt-46-cm/?variantId=512326-01
"String arbetsskiva 78x58 cm
valnöt","String arbetsskiva från String är en praktisk lösning för kök eller hall. Den hanterar upp till 15 kg och är kompatibel med trådgavlar med ett djup på 30 cm. Skivan är lätt att justera i höjd, vilket ger flexibilitet och funktionalitet. Skapad av Nisse Strinning, erbjuder den en smidig arbets- eller avlastningsyta för ditt hem.",1 495 kr,https://www.nordicnest.se/assets/blobs/string-string-arbetsskiva-78x58-cm-valnot/04108104129-82edc0c53a.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/string/stringhylla-arbetsskiva/?variantId=565301-01
"Pavilion AV16 skrivbord
mushroom linoleum, lackad ek, kromben","Pavilion AV16 skrivbord från &Tradition är designat av Anderssen & Voll, inspirerat av Langelinie Pavilions ikoniska arkitektur i Köpenhamn. Skrivbordet kombinerar eleganta linjer med böjda metallrör som skapar en luftig och rymlig känsla. Det passar både hemmakontor och professionella miljöer, och är perfekt för dem som söker en funktionell arbetsyta. Pavilion AV16 finns i två versioner, med eller utan bakpanel för att anpassa till olika behov och inredningsstilar, vilket ger flexibilitet i både hemmiljöer och kontorsmiljöer.",11 399 kr,https://www.nordicnest.se/assets/blobs/tradition-pavilion-av16-skrivbord-mushroom-linoleum-lackad-ek-kromben/Pavilion-av16-mushroom-chrome-984760d16c.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/pavilion-av16-skrivbord/?variantId=553430-01
"Aria soffbord lågt 37 cm
Svart ek",Aria soffbord lågt 37 cm från svenska Design House Stockholm är ett runt soffbord i massiv ek med en bordsskiva som förstärkts med lackerade metallplattor. Kombinera gärna bordet med den högre varianten för en fin helhet.,3 346 kr,https://www.nordicnest.se/assets/blobs/design-house-stockholm-aria-soffbord-lagt-37-cm-svart-ek/586140-01_1_ProductImageMain-1ff67d1f0a.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/design-house-stockholm/aria-soffbord-lagt-37-cm/?variantId=586140-01
"Kofi soffbord
Walnut-ribbed glass, 80 cm","Kofi soffbord från HAY är formgivet av Martin Solem och kombinerar en träram med glastopp. De rena proportionerna och distinkta linjerna skapar en tidlös estetik. Bordet finns med olika vattenbaserade ytbehandlingar och glastoppen erbjuds i klart, ribbat, gråtonat eller blåtonat glas. Med olika valmöjligheter passar Kofi i flera olika inredningsstilar och hem.",8 315 kr,https://www.nordicnest.se/assets/blobs/hay-kofi-soffbord-walnut-ribbed-glass-80-cm/Kofi-soffbord-valn%C3%B6t-ribbat-80-d096b5ffd5.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hay/kofi-soffbord/?variantId=535471-01
"In Between soffbord SK24 90x90 cm
Oljad ek",In Between soffbord SK24 90x90 cm från &Tradition har en kvadratiskt formad bordskiva och fyra rundade ben och är tillverkat helt i vacker massiv ek. Designen är framtagen av formgivaren Sami Kallio och tack vare soffbordets minimalistiska uttryck passar det väl in i de flesta typer av hem och inredningar. In Between soffbord kan till exempel ställas intill en mindre soffgrupp eller mellan två fåtöljer och skapar både avlastningsyta och en sammanhållen känsla i rummet.,5 501 kr,https://www.nordicnest.se/assets/blobs/tradition-in-between-soffbord-sk24-90x90-cm-oljad-ek/504997-01_1_ProductImageMain-93f3a83978.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/in-between-soffbord-sk24-90x90-cm/?variantId=504997-01
"Flower mono bord 62x66 cm
H45 Ek lackad-nutmeg RAL1019","Flower mono bord 62x66 cm från svenska Swedese är ett litet, lågt bord med en bordskiva i trä som formgivits som en blomma och med ett underrede i stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",7 650 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-mono-bord-62x66-cm-h45-ek-lackad-nutmeg-ral1019/576321-01_1_ProductImageMain-9394a6efda.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-mono-bord-62x66-cm/?variantId=576321-01
"Kofi soffbord
Walnut-ribbed glass, 50 cm","Kofi soffbord från HAY är formgivet av Martin Solem och kombinerar en träram med glastopp. De rena proportionerna och distinkta linjerna skapar en tidlös estetik. Bordet finns med olika vattenbaserade ytbehandlingar och glastoppen erbjuds i klart, ribbat, gråtonat eller blåtonat glas. Med olika valmöjligheter passar Kofi i flera olika inredningsstilar och hem.",9 035 kr,https://www.nordicnest.se/assets/blobs/hay-kofi-soffbord-walnut-ribbed-glass-50-cm/Kofi-soffbord-valn%C3%B6t-ribbat-140-93c8c04b0f.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hay/kofi-soffbord/?variantId=535477-01
"Mass sidobord
Stål",Mass sidobord från norska Northern är en unik kombination av förvaring och framhävning av vardagsartiklar. Sidobordet har en blandad design av modern konst och funktionalitet med öppna förvaringsytor som ger möjlighet att visa förvaringen istället för att gömma undan den. Sidobordet i metall är en tidlös möbel att placera i likväl vardagsrum som sovrum.,6 590 kr,https://www.nordicnest.se/assets/blobs/northern-mass-sidobord-stal/43168-02-01-a429cd6a15.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/northern-lighting/mass-sidobord/?variantId=43168-02
"Post soffbord small Ø65 cm
Burl veneer","Post soffbord small Ø65 cm från danska Ferm Living är inspirerat av brutalismen och leker med former för att presentera ett minimalistiskt, runt soffbord som bjuder in dig. Soffbordet är tillverkat av FSC-certifierat trä med högglansig pianolackerad yta och står på tre robusta cylinderformade ben.",5 954 kr,https://www.nordicnest.se/assets/blobs/ferm-living-post-soffbord-small-65-cm-burl-veneer/613446-01_1_ProductImageMain-a1a4100839.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/post-soffbord-small-o65-cm/?variantId=613446-01
"Androgyne matbord
sand stone, betsat ekstativ","Androgyne matbord från Audo Copenhagen är ett elegant val för din matplats, designat av Danielle Siggerud. Bordet kombinerar naturliga material för en imponerande look. Anpassa det efter din stil med ett ekstativ i antingen oljad eller mörkfärgad finish. Toppskivan finns i både sten och trä, vilket gör bordet till ett stilfullt och flexibelt alternativ för olika inredningar.",32 053 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-androgyne-matbord-sand-stone-betsat-ekstativ/1183819_Androgyn_Dining_Table_120_Kunis_Brescia_Dark_Stained_Oak_Front-582f309dd2.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/androgyne-matbord/?variantId=547342-01
"Flower mono bord 84x90 cm
H39 cm Ask svartlaserad","Flower mono bord 84x90 cm från svenska Swedese är ett lågt bord med en bordskiva i trä som formgivits som en blomma och med ett underrede i stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",9 350 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-mono-bord-84x90-cm-h39-cm-ask-svartlaserad/511959-01_1_ProductImageMain-4606f305ed.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-mono-bord-84x90-cm/?variantId=511959-01
"Androgyne sidobord Ø50 cm ekbas
Ek-bordsskiva",Androgyne sidobord Ø50 cm mörkbetsad ek från Audo Copenhagen är ett runt litet bord som kombinerar två klassiska former för att skapa en vacker kontrast. Den runda bordsskivan står placerad på den rektangulära ekbasen vilket skapar ett spännande möte mellan mjuka och hårda linjer. Det inre tomrummet mellan bordsbenen bildar en vacker silhuett. Sidobordet blir perfekt till bredvid soffan eller din favoritfåtölj.,5 463 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-androgyne-sidobord-50-cm-ekbas-ek-bordsskiva/506084-01_1_ProductImageMain-f1549e60d2.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/androgyne-sidobord-o50-cm-ekbas/?variantId=506084-01
"Flower bord 62x66 cm
H45cm-svart-valnöt-krom","Flower bord 62x66 cm från svenska Swedese är ett litet, lågt bord med en bordskiva i laminat som formgivits som en blomma och med ett underrede i stål. Tack vare bordets låga design passar det utmärkt som soffbord, oavsett vilken bredd på ditt Flower-bord du väljer.",8 415 kr,https://www.nordicnest.se/assets/blobs/swedese-flower-bord-62x66-cm-h45cm-svart-valnot-krom/520122-01_1_ProductImageMain-ae28da9298.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/flower-bord-62x66-cm/?variantId=520122-01
"In Between bord SK4
Svartlaserad ek","In Between bord SK4 är formgiven av Sami Kallio för danska varumärket &Tradition. Det runda matbordet är tillverkat i betsad eller oljad ek och är ett stilrent och vackert matbord som passar in i många hem. Här kan du slå dig ner och äta din frukost, middag eller ta en kopp kaffe med några vänner.",13 470 kr,https://www.nordicnest.se/assets/blobs/tradition-in-between-bord-sk4-svartlaserad-ek/36722-01-01-0479d56580.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/in-between-bord-sk4/?variantId=36722-01
"Lamino bord 49 cm
Ek oljad",Lamino bord 49 cm från svenska Swedese är ett runt pelarbord i skiktlimmad och formpressad fanér designat i minimalistisk stil. Placera bordet i hallen som en avlastningsyta för vardagens små nödvändigheter så som nycklar och plånbok eller bredvid soffan som ett praktiskt sidobord.,4 240 kr,https://www.nordicnest.se/assets/blobs/swedese-lamino-bord-49-cm-ek-oljad/512037-01_1_ProductImageMain-3223372be6.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/swedese/lamino-bord-49-cm/?variantId=512037-01
"Flip bord
Svart 90 cm","Flip från Design House Stockholm är ett multifunktionellt bord formgivet av Jesper Ståhl. Tack vare den smarta konstruktionen med 14 gångjärn så kan bordet vikas ihop till tre olika storlekar, alla med olika användningsområden. Det finns inga lösa delar som behöver plockas bort för att minska bredden på bordet utan bordsbenen viks bakom varandra, en del av bordsskivan viks uppåt medan den andra fälls ner. Flip blir på det sättet tre bord i ett: ett matbord för sex personer, ett rymligt skrivbord eller ett avskalat avlastningsbord. Den flexibla konstruktionen ger dig möjlighet att anpassa bordet efter det behov du har för tillfället och låter dig även möblera om efter humör.",8 515 kr,https://www.nordicnest.se/assets/blobs/design-house-stockholm-flip-bord-svart-90-cm/560421-01_1_ProductImageMain-bbee02b76a.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/design-house-stockholm/flip-bord/?variantId=560421-01
"TS Console avlastningsbord 120x30x72 cm
black marquina marble-svart stativ-med bricka","TS Console från GUBI, designat av GamFratesi Studio, är ett elegant och funktionellt avslastningsbord. Det är tillverkat av högkvalitativt material som ger en hållbar och robust konstruktion. Med sin minimalistiska design passar detta konsolbord perfekt i alla moderna hem eller kontorsmiljöer.",16 800 kr,https://www.nordicnest.se/assets/blobs/gubi-ts-console-avlastningsbord-120x30x72-cm-black-marquina-marble-svart-stativ-med-bricka/ts-konsol-svart-pl%C3%A5t-e9bff1a1c4.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/ts-console-2-konsolbord/?variantId=546375-01
"Verde sidobord Ø40 cm
Grön marmor","Verde sidobord Ø40 cm från MUUBS är tillverkat av vacker mörkgrön marmor. Namnet Verde kommer från den gröna färgen som präglar bordet. I Verde sidobord kan du helt förtrollas av de många nyanserna och färgspelet som den gröna marmorn är känd för. Bordets rustika kanter symboliserar hur marmorn bryts ut från berget och den rustika kanten ger sidobordet en maskulin och robust look. Bordet kan användas som ett soffbord bredvid en loungestol, som ett plantbord eller nattduksbord. Det kan också kombineras med andra mindre bord vid soffan. De olika formerna eller materialen från borden ger ditt vardagsrum en personlig och lekfull touch.",3 314 kr,https://www.nordicnest.se/assets/blobs/muubs-verde-sidobord-40-cm-gron-marmor/592295-01_1_ProductImageMain-b0cb2c4a68.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muubs/verde-sidobord-o40-cm/?variantId=592295-01
"Lato LN9 sidobord
vit, crema diva marmor",Lato LN9 är ett sidobord formgiven av Luca Nichetto för danska &Tradition. Lato skänker en lyxig känsla tack vare den vackert kuvade basen i marmor. Placera bordet i vardagsrummet och använd som soffbord eller i hallen som sidobord och ställ din favoritvas på med blommor i.,4 532 kr,https://www.nordicnest.se/assets/blobs/tradition-lato-ln9-sidobord-vit-crema-diva-marmor/Lato-bord-ln9-vit-164bcdbc7b.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/lato-ln9-sidobord/?variantId=542823-01
"Rotate SC73 serveringsvagn terracotta
Terracotta","Rotate SC73 serveringsvagn terracotta från &Tradition är formgiven av design studion Space Copenhagen och tillverkad av stål med praktiska små hjul. Vagnen är framtagen för att passa till flera ändamål. Använd som nattduksbord, kontorsvagn eller varför inte till sidobord i vardagsrummet.",3 799 kr,https://www.nordicnest.se/assets/blobs/tradition-rotate-sc73-serveringsvagn-terracotta-terracotta/570108-01_1_ProductImageMain-12f4cc11dc.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/rotate-sc73-serveringsvagn-terracotta/?variantId=570108-01
"Bølling Tray Table model 60 rullbord
ek olja, oljat ekstativ","Bølling Tray Table model 60 från Brdr. Krüger är ritat av Hans Bølling 1963. Detta praktiska sidobord med vändbara, löstagbara brickor och hjul finns i en mängd olika utföranden.",10 746 kr,https://www.nordicnest.se/assets/blobs/brdr-kruger-blling-tray-table-model-60-rullbord-ek-olja-oljat-ekstativ/kruger-rullbord-60-oljad-ek-natural-e2ec24e233.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/brdr-kruger/kruger-60-rullbord/?variantId=549009-01
"Kona display table sidobord
oak natural veneer","Kona display table sidobord i FSC ™ -certifierad lackerad ekfaner från Ferm Living är gjord för att komplettera Ferm Livings Kona-säng och kunna ställas invid sängen för att ge en praktisk plattform för en bok, lampa eller ett glas vatten. Den japanskt inspirerade designen är upphöjd över marken till perfekt höjd. Men bordet behöver inte stanna i sovrummet: det kan användas som podie för ett vackert föremål, till favoritböckerna eller som sidobord vid soffan. Möjligheterna är många.",2 939 kr,https://www.nordicnest.se/assets/blobs/ferm-living-kona-display-table-sidobord-oak-natural-veneer/kona-displaytable-oak-afb1e0086c.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/kona-display-table-sidobord/?variantId=565830-01
"Curved sidobord
Stainless steel","Curved sidobord från Kristina Dam Studio kombinerar en skulpturell känsla med funktionalitet. Tillverkat av rostfritt stål erbjuder detta sidobord en praktisk förvaringslösning för tidningar och andra småsaker. Bordets enkla linjer gör det anpassningsbart för olika inredningar, samtidigt som dess hållbara material säkerställer lång livslängd. Det är en perfekt balans mellan form och funktion.",5 294 kr,https://www.nordicnest.se/assets/blobs/kristina-dam-studio-curved-sidobord-stainless-steel/curved-sidobord-stainless-steel-b5d4d22744.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/kristina-dam-studio/curved-sidobord/?variantId=551862-01
"Adnet soffbord Ø70 cm
Tan","Adnet soffbord Ø70 cm från Gubi formgavs av den franske modernisten Jacques Adnet på 1950-talet. Designern var ofta först med nya trender och blev känd för att kombinera läder, metall och glas i sin design. Soffbordet är byggt av just dessa tre material, och smyckat med eleganta mässingsringar på tre sidor. Den tidlösa designen passar i många olika miljöer och passar mycket bra tillsammans med dekor i både neutral och mer utmärkande stil, du väljer!",12 749 kr,https://www.nordicnest.se/assets/blobs/gubi-adnet-soffbord-70-cm-tan/37104-02-01-5d7614d714.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/adnet-soffbord-o70-cm/?variantId=37104-02
