Name,Description,Price,Image URL,Product URL
"Matstol Wadyn
Natur",No description exists for this product!,1 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-matstol-wadyn-natur/1893314(3)-8d118b0849.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/matstol-wadyn-natur-p1393314
"Köksstol Shaw Konstläder
Svart",Shaw är en snurrbar matstol med modern design. En lite tuffare matstol med kromat underrede samt sits och rygg i svart konstläder. Stolen har en vit kant längs stolens sits som en annorlunda och snygg detalj. På Shaw stol sitter du riktigt bekvämt så länge du behagar.,1 099 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-k%C3%B6ksstol-shaw-konstl%C3%A4der-svart/1062926-4ba6f3be1e.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/k%C3%B6ksstol-shaw-konstl%C3%A4der-svart-p562926
"Polar Köksstol
Svart/Beige",Pontus Köksstol är en elegant och stilren matstol som passar perfekt i det moderna köket. Den är tillverkad av högkvalitativt tyg och har en bekväm sits med en sitthöjd på 48 cm. Stolen har en skandinavisk design och är utformad för att ge en bekväm och ergonomisk sittställning.,649 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-polar-k%C3%B6ksstol-svartbeige/1312678(30)-4609e190c4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/polar-k%C3%B6ksstol-svartbeige-p812678
"Matstol Chuko
Vit/Svart",No description exists for this product!,999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-karmstolar-matstol-chuko-vitsvart/1893310(1)-7f03560e59.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/karmstolar/matstol-chuko-vitsvart-p1393310
"Köksstol Erin Konstläder
Vit/Brun",Erin är en formgjuten stol med vinklade ekben och runda former som är typiskt för retroinspirerade möbler. Stolen har vitoljade ben och mjuk sits i vitt konstläder som ger en bekväm sittkomfort. En stol som är lika snygg i en matgrupp som den är ensam som skrivbordsstol. Går att ställa överallt där det finns ett behov av en sittplats helt enkelt. Kombinera med valfritt matbord för en stilsäker matgrupp till matsalen.,549 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-k%C3%B6ksstol-erin-konstl%C3%A4der-vitbrun/576844(6)-521733fa34.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/k%C3%B6ksstol-erin-konstl%C3%A4der-vitbrun-p1651204-v153148
"Matstol Saemde
Natur",No description exists for this product!,1 099 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-matstol-saemde-natur/1898297(10)-a7c1f7e390.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/matstol-saemde-natur-p1398297
"Matstol Shodon 4-Pack
Svart",No description exists for this product!,3 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-matstol-shodon-4/2165929(4)-0bb471773b.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/matstol-shodon-4-pack-svart-p1665929
"Velvet Köksstol Sammet
Svart",No description exists for this product!,699 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-velvet-k%C3%B6ksstol-sammet-svart/701272(11)-26fde5c2f1.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/velvet-k%C3%B6ksstol-sammet-svart-p655325-v285311
"Karmstol Ava
Svart",No description exists for this product!,1 399 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-karmstol-ava-svart/SYN0004194(1)-3feb735e1e.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/karmstol-ava-svart-p3055294
"Matstol Rubi
Vit/Svart",No description exists for this product!,1 299 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-karmstolar-matstol-rubi-vitsvart/1893446(1)-eb193c4ae3.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/karmstolar/matstol-rubi-vitsvart-p1393446
"Matstol Rowden
Brun",No description exists for this product!,1 199 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-matstol-rowden-brun/HFN0007656(1)-045bf88d24.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/matstol-rowden-brun-phfnp007656-v3027940
"Karmstol Iniesta
Grå",No description exists for this product!,1 299 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-karmstolar-karmstol-iniesta-gr%C3%A5/2094029(6)-a57aa781e4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/karmstolar/karmstol-iniesta-gr%C3%A5-p1594029
"Köksstol Cator
Vit|Grå",No description exists for this product!,1 995 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-k%C3%B6ksstol-cator-vitgr%C3%A5/979375(1)-df749c07ec.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/k%C3%B6ksstol-cator-vitgr%C3%A5-p479375
"Matstol Neandir Massiv Ek
Svart",Neandir Matstol är en fröjd för ögat. De välvda formerna i massiv trä och trä-fanér ger stolen ett trendigt uttryck som passar det moderna hemmet.,1 599 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-matstol-neandir-massiv-ek-svart/2206129(2)-200a93b4ba.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/matstol-neandir-massiv-ek-svart-p1706129
"Sawako Matstol
Grön",No description exists for this product!,1 199 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-sawako-matstol-gr%C3%B6n/SYN0020805(1)-a3bfab7dd7.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/sawako-matstol-gr%C3%B6n-p3073294
"Matstol Lossmen
Beige",Lossmen är en lyxig stol med flera väl genomtänkta detaljer. Den djuphäftade klädseln i tyg finns i flera olika färger och ger stolen sitt klassiska utseende tillsammans med de dekorspikade sidorna. Stolen är generöst stoppad i både rygg- och sittdel vilket ger en mycket god sittkomfort. Investera i en såväl stilsäker som skön matstol för långa middagar med nära och kära.,1 399 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-stolar-matstolar-k%C3%B6ksstolar-matstol-lossmen-beige/1280338(2)-774693c430.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/stolar/matstolar-k%C3%B6ksstolar/matstol-lossmen-beige-p780338
